0.9855,0.9730,0.9980,0.9853
0.9885,0.9770,1.0000,0.9884
0.9870,0.9740,1.0000,0.9868
0.9865,0.9730,1.0000,0.9863
0.9880,0.9760,1.0000,0.9879
0.9865,0.9730,1.0000,0.9863
0.9775,0.9550,1.0000,0.9770
