0.9725, 0.9450, 1.0000, 0.9717
0.9625, 0.9400, 0.9843, 0.9616
0.9750, 0.9550, 0.9948, 0.9745
0.9600, 0.9300, 0.9894, 0.9588
0.9825, 0.9700, 0.9949, 0.9823

