0.9670,0.9190,0.9599
0.9688,0.9173,0.9501
0.9716,0.9281,0.9558
0.9837,0.9287,0.9520
0.9714,0.9262,0.9370
0.9722,0.9226,0.9644
0.9493,0.8773,0.9226
0.9679,0.8966,0.9497
0.9801,0.9128,0.9679
0.9855,0.9221,0.9744
0.9428,0.8905,0.9749
0.9768,0.9233,0.9701
0.9953,0.9287,0.9457
0.9862,0.9292,0.9616
0.9825,0.9266,0.9812
0.9892,0.9331,0.9683
0.9209,0.8675,0.8212
0.9619,0.9139,0.9699
0.9312,0.8954,0.9551
0.9774,0.9273,0.9756
0.9815,0.9304,0.9690
