0.9600, 0.9200, 1.0000, 0.9583
0.9825, 0.9800, 0.9849, 0.9825
0.9850, 0.9800, 0.9899, 0.9849
0.9675, 0.9400, 0.9947, 0.9666
0.9825, 0.9750, 0.9898, 0.9824

