0.9847,0.9333,0.9230
0.9915,0.9324,0.9090
0.9874,0.9338,0.9170
0.9918,0.9338,0.9090
0.9701,0.9162,0.8830
0.9854,0.9509,0.9370
0.9758,0.8921,0.8590
0.9882,0.9278,0.9100
0.9928,0.9375,0.9420
0.9965,0.9458,0.9520
0.9830,0.9491,0.9590
0.9957,0.9440,0.9430
0.9933,0.9241,0.9030
0.9973,0.9421,0.9270
0.9987,0.9611,0.9700
0.9964,0.9454,0.9400
0.8874,0.8255,0.7090
0.9760,0.9361,0.9510
0.9750,0.9505,0.9240
0.9936,0.9662,0.9600
0.9935,0.9662,0.9470
