0.0038,0.0014,0.0077
0.0034,0.0030,0.0123
0.0030,0.0029,0.0198
0.0023,0.0034,0.0172
0.0035,0.0026,0.0170
0.0046,0.0057,0.0223
0.0047,0.0033,0.0075
0.0071,0.0086,0.0302
0.0033,0.0037,0.0244
0.0017,0.0021,0.0065
0.0100,0.0081,0.0099
0.0023,0.0027,0.0060
0.0014,0.0037,0.0172
0.0014,0.0017,0.0053
0.0038,0.0023,0.0056
0.0018,0.0024,0.0176
0.0093,0.0056,0.0653
0.0107,0.0074,0.0051
0.0108,0.0095,0.0224
0.0071,0.0073,0.0049
0.0048,0.0065,0.0163
