0.9700, 0.9400, 1.0000, 0.9691
0.9800, 0.9600, 1.0000, 0.9796
0.9225, 0.8450, 1.0000, 0.9160
0.9875, 0.9850, 0.9899, 0.9875
0.9875, 0.9800, 0.9949, 0.9874

