0.9575, 0.9150, 1.0000, 0.9556
0.9450, 0.8900, 1.0000, 0.9418
0.9000, 0.8000, 1.0000, 0.8889
0.9750, 0.9600, 0.9897, 0.9746
0.9875, 0.9850, 0.9899, 0.9875

