0.0087,0.0205,0.0154
0.0056,0.0225,0.0282
0.0151,0.0207,0.0385
0.0043,0.0136,0.0344
0.0181,0.0194,0.0333
0.0031,0.0130,0.0443
0.0140,0.0147,0.0153
0.0075,0.0216,0.0643
0.0048,0.0144,0.0510
0.0018,0.0175,0.0144
0.0037,0.0137,0.0246
0.0026,0.0182,0.0136
0.0085,0.0225,0.0359
0.0017,0.0115,0.0103
0.0009,0.0068,0.0138
0.0017,0.0086,0.0342
0.0682,0.0388,0.1317
0.0270,0.0299,0.0086
0.0174,0.0153,0.0413
0.0038,0.0045,0.0141
0.0017,0.0131,0.0337
