0.9650, 0.9300, 1.0000, 0.9637
0.9700, 0.9400, 1.0000, 0.9691
0.9250, 0.8500, 1.0000, 0.9189
0.9675, 0.9350, 1.0000, 0.9664
0.9450, 0.8900, 1.0000, 0.9418

