0.9502,0.9057,1.0000
0.9474,0.9044,0.9958
0.9566,0.9228,0.9989
0.9759,0.9242,1.0000
0.9727,0.9366,0.9988
0.9598,0.8964,0.9947
0.9244,0.8630,0.9966
0.9501,0.8701,0.9959
0.9682,0.8904,0.9970
0.9748,0.8998,0.9979
0.9077,0.8408,0.9919
0.9587,0.9040,0.9990
0.9973,0.9337,0.9935
0.9754,0.9169,0.9989
0.9672,0.8946,0.9930
0.9822,0.9215,0.9989
0.9602,0.9159,0.9960
0.9486,0.8928,0.9896
0.8924,0.8470,0.9892
0.9631,0.8925,0.9918
0.9702,0.8977,0.9927
