0.0135,0.0056,0.0083
0.0120,0.0089,0.0138
0.0109,0.0114,0.0216
0.0084,0.0118,0.0192
0.0132,0.0105,0.0190
0.0161,0.0196,0.0243
0.0166,0.0122,0.0087
0.0245,0.0256,0.0342
0.0116,0.0114,0.0268
0.0060,0.0079,0.0069
0.0340,0.0242,0.0106
0.0082,0.0095,0.0064
0.0052,0.0144,0.0190
0.0051,0.0061,0.0057
0.0134,0.0078,0.0058
0.0067,0.0082,0.0186
0.0394,0.0235,0.0918
0.0384,0.0268,0.0053
0.0367,0.0306,0.0242
0.0243,0.0230,0.0052
0.0169,0.0218,0.0177
