0.9550, 0.9250, 0.9840, 0.9536
0.9775, 0.9600, 0.9948, 0.9771
0.9625, 0.9450, 0.9793, 0.9618
0.9750, 0.9550, 0.9948, 0.9745
0.9775, 0.9600, 0.9948, 0.9771

